yy;id;January;February;March;April;May;June;July;August;September;October;November;December
1975;aeronautica_6686;0.04107142857142855;0.35714285714285715;8.274074074074074;40.919642857142854;126.92413793103448;204.14615384615385;268.4258620689655;255.8875;192.32884615384614;93.31964285714285;15.080769230769231;1.7285714285714289
1975;aeronautica_6690;4.322916666666667;19.433333333333334;123.59166666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA
1975;aeronautica_6691;0.0733333333333333;0.14833333333333337;0.7466666666666667;2.881666666666667;38.79333333333334;112.14833333333334;185.38833333333332;178.38833333333332;113.81166666666667;46.531666666666666;4.645;0.46896551724137925
1975;aeronautica_6692;0.07000000000000002;0.05892857142857144;0.6066666666666666;2.0066666666666664;26.358333333333334;98.26;168.19833333333332;157.62;93.40833333333333;30.233333333333334;3.5051724137931033;0.7586206896551724
1975;aeronautica_6693;0.35714285714285715;1.3551724137931034;17.563793103448276;69.00333333333333;177.25862068965517;258.9916666666667;330.16333333333336;313.86034482758623;229.97833333333332;110.26551724137931;14.786666666666667;0.5000000000000001
1975;aeronautica_6694;19.189999999999998;38.68666666666667;118.235;232.64000000000001;380.49;466.14;562.1551724137931;549.4283333333333;434.42833333333334;296.28793103448277;122.78275862068966;31.41785714285714
1975;aeronautica_6697;1.6966666666666665;4.993333333333333;38.28333333333333;107.40333333333334;238.755;325.18833333333333;402.505;392.9793103448276;296.025;162.25;35.648275862068964;4.4375
1975;aeronautica_6703;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1975;aeronautica_6707;15.174000000000001;38.636;133.586;219.94375;358.2708333333333;458.81041666666664;551.6208333333333;527.9479166666666;421.65625;276.578;94.256;24.604000000000003
1975;aeronautica_6709;32.25833333333333;39.763333333333335;104.87413793103448;176.01;283.68666666666667;366.15;459.03666666666663;440.65666666666664;352.45166666666665;241.16333333333333;96.29666666666667;49.389655172413796
1975;aeronautica_6710;10.416666666666666;32.766666666666666;126.49333333333334;231.85333333333332;368.4433333333333;467.125;565.2566666666667;546.5866666666667;432.9916666666667;277.75689655172414;95.43333333333334;18.628333333333334
1975;aeronautica_6711;10.552083333333334;26.304166666666667;110.1125;NA;NA;NA;NA;NA;NA;NA;NA;NA
1975;aeronautica_6718;15.161999999999999;38.784;148.412;246.19583333333333;395.7375;496.02708333333334;593.4583333333334;561.11875;451.325;297.274;103.316;22.204
1975;aeronautica_6720;14.788333333333334;38.89666666666667;136.47833333333332;236.555;370.4568965517241;470.6616666666667;571.7316666666667;552.2333333333333;439.1;289.66896551724136;106.53833333333333;24.629310344827587
1975;aeronautica_6721;12.643333333333333;40.54833333333333;145.97333333333333;256.5566666666667;402.70166666666665;508.675;607.6833333333333;581.6933333333334;459.2155172413793;305.69166666666666;111.005;20.91896551724138
1975;aeronautica_6723;15.715;42.01833333333333;137.10166666666666;240.24333333333334;386.19166666666666;480.805;575.2716666666666;557.35;438.94166666666666;289.64166666666665;109.40333333333334;22.903333333333332
1975;aeronautica_6729;19.932142857142857;44.8051724137931;136.83166666666668;247.59333333333333;398.73333333333335;499.10172413793106;585.8116666666666;571.6620689655173;452.77758620689656;306.66333333333336;122.51666666666667;28.536206896551725
1975;aeronautica_6730;20.337931034482757;46.73103448275862;141.11166666666668;253.005;402.47333333333336;493.02833333333336;580.9116666666666;567.0433333333333;450.74310344827586;308.0733333333333;124.55499999999999;28.332758620689656
1975;aeronautica_6733;18.078;40.712;126.792;233.61458333333334;385.46458333333334;478.5541666666667;564.88125;542.7;440.0395833333333;301.054;117.206;26.198
1975;aeronautica_6736;NA;88.08541666666666;173.65416666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA
1975;aeronautica_6749;4.878;6.96;26.454166666666666;78.242;187.286;271.806;364.35833333333335;357.406;263.514;154.57708333333332;NA;NA
1975;aeronautica_6758;0.6483333333333334;0.67;2.455;4.456666666666667;38.92166666666667;114.81;202.975;195.28666666666666;123.29666666666667;54.71;10.188333333333333;3.0583333333333336
1975;aeronautica_6766;27.83833333333333;60.79666666666667;160.98666666666668;269.7366666666667;413.30535714285713;497.5931034482759;596.0333333333333;592.7233333333334;480.17758620689654;351.29821428571427;158.71785714285716;44.36724137931034
1975;aeronautica_6769;37.62166666666667;62.46666666666667;148.695;240.81;372.26;467.28275862068966;551.4383333333334;545.1316666666667;447.25;328.53620689655173;161.72;57.46
1975;aeronautica_6771;176.59814814814814;165.79074074074074;225.30370370370372;280.4074074074074;381.4153846153846;461.4981481481482;570.5740740740741;579.5796296296296;490.15185185185186;409.5351851851852;268.56481481481484;202.14074074074074
1975;aeronautica_6773;97.63;112.80166666666666;184.92333333333332;264.45666666666665;383.15;478.5534482758621;582.9172413793103;579.8733333333333;481.385;371.76166666666666;210.495;112.845
1975;aeronautica_6776;86.97;80.1;137.32413793103447;214.6732142857143;348.85;441.17241379310343;583.8696428571428;580.9571428571428;464.2214285714286;353.32678571428573;202.0655172413793;115.86785714285715
1975;aeronautica_6777;101.908;124.54;202.448;275.89375;409.8333333333333;495.78541666666666;604.75625;585.9208333333333;481.35625;368.4;202.35833333333332;117.572
1975;aeronautica_6779;73.12333333333333;91.75666666666666;157.62413793103448;223.20344827586206;335.2133333333333;414.4607142857143;507.19166666666666;503.2413793103448;404.9689655172414;300.13166666666666;165.375;91.58448275862068
1975;aeronautica_6782;42.762068965517244;53.79;115.81333333333333;203.34333333333333;350.71999999999997;453.12666666666667;565.605;551.7716666666666;429.63666666666666;290.48333333333335;139.61666666666667;63.675
