yy;id;January;February;March;April;May;June;July;August;September;October;November;December
1975;aeronautica_6686;-6.736276020975687;-6.178730093569995;-3.647164613631058;-0.17788177339901476;3.734248880522518;6.546116900341039;8.431339760227413;8.25506254114549;6.257957559681698;2.586063748079877;-1.8741648448810253;-5.574400153609831
1975;aeronautica_6690;-4.607068399044206;-1.7826021179225202;2.0220654121863797;NA;NA;NA;NA;NA;NA;NA;NA;NA
1975;aeronautica_6691;-7.946534544555679;-8.086754977802105;-6.405104272236642;-3.527437085689959;0.6107927326659252;3.9633406677613574;6.380857398873528;6.273245161290323;4.194848385331144;1.0014916573971078;-3.743977558839628;-6.692777159807193
1975;aeronautica_6692;-7.815266153064448;-7.827454746266323;-6.381156978261168;-3.8768705528188288;0.15226164874551973;3.610658237547893;6.092283154121864;5.915491039426524;3.961593869731801;0.7454193548387097;-3.9538619483361765;-6.623411197626993
1975;aeronautica_6693;-7.095015360983103;-5.864235383676525;-2.7627675706084664;0.5169473180076628;4.052362913894309;6.87548754789272;8.539139370702218;8.20335757679473;5.806364136714711;2.10911170580535;-2.3417409535972755;-6.1851905693426925
1975;aeronautica_6694;-1.9128763440860215;-0.46729795002783503;2.7109376820806186;6.960747582557928;11.531134593993325;14.939320900396362;17.244534284581846;16.743715191618417;13.617434318555008;8.67840007415647;3.4025842251288148;-0.8623307643413316
1975;aeronautica_6697;-5.133947343532535;-3.6879821200510854;-0.907732877800731;2.240199233716475;6.109645161290323;8.983416666666667;10.712217003803952;10.563325917686319;8.118383141762452;4.24271979448064;-0.13488703923900117;-3.931619760807549
1975;aeronautica_6703;NA;-15.043234378435528;-14.56393776006262;NA;NA;NA;NA;NA;NA;NA;NA;NA
1975;aeronautica_6707;-1.9515866518353726;0.03926071884692579;3.0849469781238414;6.05494355500821;10.387974910394265;13.86375957854406;16.332405913978494;15.807392473118279;12.980330459770116;8.112387096774194;2.5590160919540232;-0.9715913978494624
1975;aeronautica_6709;0.7023189964157706;1.4902942401574586;4.0024392364440695;6.828403256704981;10.608179537308569;14.030139130434783;16.725376344086023;16.24306246799795;13.887671866447729;9.838783751493429;4.580043581790708;1.8224293101704785
1975;aeronautica_6710;-2.56343688754701;-0.5982720727548313;2.5226630824372758;6.3036628352490425;10.531541218637994;13.990666666666666;16.489892473118278;16.163727598566307;12.987666666666668;7.8731924360400445;2.6775555555555557;-1.6361142970927918
1975;aeronautica_6711;-3.9513983472720033;-2.008963920817369;0.7643593189964157;NA;NA;NA;NA;NA;NA;NA;NA;NA
1975;aeronautica_6718;-1.5573118279569893;0.33392102171136656;3.5493978494623657;6.901180555555555;11.413897849462366;15.089985632183907;17.60945155110617;16.853897849462367;13.82411398467433;9.017235446792732;3.598824630541872;-0.6213613644790508
1975;aeronautica_6720;-1.4836451612903225;0.523075016724442;3.3913978494623658;6.651777777777777;10.395773081201336;14.097901216058638;16.604761586948463;16.330268817204303;13.517421455938697;9.206855765665555;4.199666666666666;-0.21442714126807563
1975;aeronautica_6721;-1.4757992831541218;0.645016420361248;4.07560153256705;7.871;12.288205581959753;16.079263601532567;18.64548771121352;18.031172043010752;14.752262661772562;9.562083796811272;4.25935514294135;-0.37021876158694844
1975;aeronautica_6723;-2.0309390681003583;0.046818555008210146;3.2087813620071683;6.794528735632184;11.025728587319243;14.85547619047619;17.286490915832406;16.77111111111111;13.440888888888889;8.397636756890373;3.297;-1.2195698924731182
1975;aeronautica_6729;-1.5389562760588107;0.304286867050244;3.4632376803149882;7.304233716475096;11.69012161661105;15.592115678613895;17.853980542754737;17.355355686212192;14.036370282291804;9.043087045570916;3.7257678343368;-0.6390917932897527
1975;aeronautica_6730;-1.1821712503036579;0.5560811958552744;3.638856630824373;7.5730807334428025;12.013713261648746;15.604657337997669;17.711108868760704;17.123976146335433;13.91526329199932;8.9134157706093191;3.7786562671045427;-0.4706192065257694
1975;aeronautica_6733;-0.6692903225806451;0.8519628647214854;3.7753548387096774;7.560344827586207;12.28215934371524;15.81786398467433;17.936859318996415;17.14503136200717;14.419688697318009;9.548860215053764;4.000344827586207;0.07777426770485721
1975;aeronautica_6736;NA;4.487056268683424;6.441737038066988;NA;NA;NA;NA;NA;NA;NA;NA;NA
1975;aeronautica_6749;-1.189320825608701;-0.4272641432641433;1.5601779313876087;4.350626600985222;7.970495068594735;11.240464794745485;13.67037078235076;13.606462439747869;11.226797664659733;7.51551523297491;NA;NA
1975;aeronautica_6758;-4.964508960573477;-5.154774196174196;-3.945205495818399;-1.6617760749255002;1.9676804915514594;5.389963601532567;8.255581043409;7.99096588802373;5.677862616310892;2.4987210569062626;-1.479996989600438;-3.8274655980529175
1975;aeronautica_6766;0.888454718646821;2.940616272297307;5.917002869149143;9.592221127531472;13.518707426240796;16.785298511116636;19.288239327648004;19.05736917562724;16.145363795934546;11.886417050691245;6.602042692939245;2.2426631396680494
1975;aeronautica_6769;0.9766666666666667;2.4187923432463663;4.531827956989248;7.295988505747126;10.674921146953405;13.913793103448276;16.039001260659994;15.912494623655913;13.68915325670498;10.176110493140527;5.761444444444445;2.1637996539364726
1975;aeronautica_6771;7.039442453205894;7.01830006118001;8.178491053159203;10.02716049382716;12.927501772421127;15.793827160493827;18.44647152528873;18.68661887694146;16.655913154533845;13.863918757467145;10.078680289484888;7.837653752062354
1975;aeronautica_6773;2.656759856630824;3.5285057471264367;5.217634408602151;7.8373333333333335;11.043225806451613;14.472873563218391;16.95413051538747;17.032498207885304;14.72188888888889;11.07;6.800325670498085;3.598482635026573
