yy;id;January;February;March;April;May;June;July;August;September;October;November;December
1975;aeronautica_6686;2.1428721065734413;3.3340649190710767;5.71584169555434;8.85316091954023;12.403935426827529;15.141064481495516;17.0629052857084;16.39018393453043;14.624172315551625;10.730103686635944;5.888106168809086;2.80831643625192
1975;aeronautica_6690;5.342751393866985;8.303739706866144;13.50695340501792;NA;NA;NA;NA;NA;NA;NA;NA;NA
1975;aeronautica_6691;-2.781244477991419;-2.2977073405096395;-0.35756685755091394;2.6669585233838107;7.3787534297367445;11.122254406130269;13.678212237583205;13.273133333333334;10.951879857690203;7.219725550435228;1.5851061545946603;-1.7226352396660403
1975;aeronautica_6692;-3.411508219008775;-3.180892518593311;-1.6123078317472088;1.194495347564313;5.704089605734767;10.10440459770115;12.692974910394264;12.13004659498208;9.350743295019157;5.302358422939068;0.4003497266145253;-2.1672710418984056
1975;aeronautica_6693;1.5416257481858149;3.9159645546684785;7.404390327877536;11.312752873563218;15.53320080512739;18.78746702244116;21.138314540236678;20.280719317760475;17.71395539135194;12.77545746378971;6.115833911086785;1.6389604030020584
1975;aeronautica_6694;7.122650793650794;9.070711127952507;12.551131080389146;16.66515292221614;21.305102212334692;24.636067513862116;27.293740171071306;26.957918342317676;23.579114942528737;18.61976896423868;12.4270828378914;8.152550850150961
1975;aeronautica_6697;1.2247186568006319;3.9189013562002066;8.110422559457598;12.413613026819924;17.273225806451613;20.852310344827586;23.494570098463313;22.875027808676307;19.695800766283526;14.185775923866023;6.596591359492668;2.038645764757516
1975;aeronautica_6703;NA;-9.807251163986077;-9.284783075158956;NA;NA;NA;NA;NA;NA;NA;NA;NA
1975;aeronautica_6707;7.010745272525028;8.983737835599905;13.25418494623656;16.699827586206897;20.82677419354839;24.762619731800765;27.45135304659498;26.253763440860215;23.21;17.730838709677418;11.262248275862069;7.727780645161291
1975;aeronautica_6709;6.7784056358917315;7.528602707424547;10.208877296613094;13.014471853816682;15.988383512544804;18.861214559386973;21.143283154121864;20.365072549746632;17.84321921182266;13.912347670250895;9.53724083196497;7.598564944446576
1975;aeronautica_6710;5.720780894115155;8.544009725906278;13.25921863799283;17.176490421455938;21.269494623655913;25.151;27.97827956989247;27.139308243727598;23.878444444444444;18.0681460882462;11.095555555555556;6.777570688968538
1975;aeronautica_6711;7.153008761449621;9.402309113300493;13.809543010752689;NA;NA;NA;NA;NA;NA;NA;NA;NA
1975;aeronautica_6718;5.807922580645161;8.798638569604087;13.789290322580646;17.57027777777778;22.151151433691755;26.151944444444446;28.829973118279568;27.500228494623656;24.342528735632182;18.291851835372636;10.887132676518883;6.695257693733778
1975;aeronautica_6720;5.2727347670250895;8.189868333029253;13.005591397849463;17.136904214559387;21.52752688172043;25.623758953856406;28.40567296996663;27.338985663082436;23.789022988505746;17.571368186874306;10.43676245210728;6.226548016314424
1975;aeronautica_6721;4.7646702508960574;8.29706334002311;13.098670250896056;17.232777777777777;22.042385097773693;26.08574406130268;28.69358678955453;27.628831541218638;24.149908838684105;18.185350389321467;10.679497789566755;5.663088616981832
1975;aeronautica_6723;6.143860215053763;9.17607142857143;13.327254480286738;17.255011494252873;21.948401928068225;25.509666666666668;27.994379557533062;27.229193548387098;23.82188888888889;18.343257817327896;11.478555555555555;6.913537634408602
1975;aeronautica_6729;6.7607117742574765;9.179173460089038;13.146767192824479;17.357360153256707;22.321132528205943;25.938978927203067;28.490830090459124;27.916188357434187;24.42613951644867;19.007597206772957;12.231782247765006;7.662355216798084
1975;aeronautica_6730;6.677107386240139;9.22088075420418;13.183390681003583;17.355708812260538;22.123985663082436;25.546786773280026;28.09423112099864;27.578594982078855;24.276042692939246;19.005254480286737;12.272462506841817;7.620033370411568
1975;aeronautica_6733;6.204645161290323;8.44129903302317;12.06967741935484;16.0351245210728;20.82549283154122;24.218978174603176;26.86283154121864;26.20448801137066;23.17910714285714;17.924782795698924;11.511903448275861;7.159488172043011
1975;aeronautica_6736;NA;9.503817003026773;12.739922875064003;NA;NA;NA;NA;NA;NA;NA;NA;NA
1975;aeronautica_6749;2.281210260665878;2.956721738032083;5.2191701868919615;8.351095238095239;12.249978494623656;15.354514942528736;18.066793041651216;17.59385198368558;14.58159277504105;10.421465053763441;NA;NA
1975;aeronautica_6758;-0.7351162314388121;-0.8974043446123906;0.23155714854639584;2.24236355896126;6.074056835637481;9.896885057471264;12.960081640780565;12.673240143369176;10.150012315270937;6.6839573600296625;2.647874931581828;0.5417960221708831
1975;aeronautica_6762;NA;NA;NA;NA;23.556779821708023;NA;NA;NA;NA;19.29980271302172;NA;NA
1975;aeronautica_6766;5.694497366268223;8.61209825668159;12.475262455049997;16.563503831417624;21.24506011970973;24.96086080112653;27.635768261030776;27.47426523297491;24.03451361757545;18.901098310291857;12.001811224489796;7.017448789112515
1975;aeronautica_6769;6.933118279569893;9.164123943319346;12.843279569892474;16.79972030651341;21.3961541218638;25.2383908045977;27.868381932305738;27.33278853046595;24.191149425287357;19.089343715239153;12.944444444444445;8.4610577184526
1975;aeronautica_6771;12.305834328952608;12.747216127612042;14.392034221837706;16.666666666666668;19.798788550159518;23.19614197530864;26.409223416965354;26.705615292712068;24.064814814814813;20.557706093189964;15.8720987654321;13.281249359959038
1975;aeronautica_6773;10.755136200716846;12.181059113300492;14.591720430107527;17.79311111111111;21.676129032258064;25.430689655172415;28.69811642565814;28.425806451612903;25.370444444444445;20.914623655913978;15.22032183908046;11.29627808676307
