id;1975;1985;1995;2005
abruzzo_1112;NA;NA;1.32;3.0370370370370368
abruzzo_1707;NA;0;0;0
abruzzo_1940;NA;0.11538461538461539;0.17364532019704432;NA
abruzzo_1966;NA;NA;NA;3.24
abruzzo_1975;NA;0.6153846153846154;1.3793103448275863;2.24367816091954
abruzzo_1982;NA;NA;1.2758620689655171;1.6551724137931034
abruzzo_2;NA;0.56;1.7142857142857142;3.96551724137931
abruzzo_2135;NA;0.16;0.4285714285714286;0.5357142857142857
abruzzo_2137;NA;NA;NA;0.39285714285714285
abruzzo_2159;NA;6.166666666666667;6.620689655172414;7.88423645320197
abruzzo_2177;NA;1.1199999999999999;1.90623973727422;3.981025641025641
abruzzo_2258;NA;0.36;0.6071428571428571;4.7407407407407405
abruzzo_2274;NA;0.5769230769230769;0.896551724137931;1.213076923076923
aeronautica_6686;0;0;0;0
aeronautica_6690;NA;0.7206349206349206;2.2723809523809524;4.405714285714286
aeronautica_6691;0;0;0;0
aeronautica_6692;0;0;0;0
aeronautica_6693;0;0;0;0
aeronautica_6694;0.13448275862068965;0.21666666666666667;1.1423702335340267;2.017557295833158
aeronautica_6697;0.03333333333333333;0.03571428571428571;0.037037037037037035;0.03571428571428571
aeronautica_6700;NA;0.27586206896551724;1.2131733315641362;NA
aeronautica_6707;0.041666666666666664;0.07142857142857142;0.6;0.9666666666666667
aeronautica_6709;0;0;0;0.03333333333333333
aeronautica_6710;0.03333333333333333;0.03333333333333333;0.680623973727422;NA
aeronautica_6711;NA;0.25;0.7333333333333333;1.7666666666666666
aeronautica_6717;NA;0.14285714285714285;0.67;1.47
aeronautica_6718;0.16666666666666666;0.42857142857142855;1.5;3.1333333333333333
aeronautica_6720;0.1;0.2716049382716049;1.0051085568326947;2.5175733017587953
aeronautica_6721;0.1;0.5;1.4333333333333333;3.6047537919352015
aeronautica_6723;0.03333333333333333;0.5802298850574713;1.9147126436781607;3.5813793103448273
aeronautica_6729;0.24516815666240954;0.8945934440187314;2.3049382716049385;4.6000000000000005
aeronautica_6730;0.06666666666666667;0.3022988505747126;1.391954022988506;3.4691707717569784
aeronautica_6733;0.041666666666666664;0.03571428571428571;0.13333333333333333;0.43333333333333335
aeronautica_6735;NA;2.075396825396825;2.811494252873563;4.055172413793104
aeronautica_6736;NA;0.652891156462585;0.976031746031746;1.6333333333333333
aeronautica_6747;NA;0.3767236467236467;0.47337164750957855;1.0389272030651342
aeronautica_6749;NA;0;0;NA
aeronautica_6750;NA;0;0;NA
aeronautica_6758;0;0;0;0
aeronautica_6762;NA;NA;NA;14.302392931433614
aeronautica_6763;NA;2.761225141397555;6.114750957854406;9.581417624521073
aeronautica_6766;0.33444444444444443;0.6404761904761904;1.1118301238990895;NA
aeronautica_6768;NA;0.39245377311344326;0.9400429414922169;1.6207556935817804
aeronautica_6769;0.9701149425287356;1.176525198938992;1.7487857353374594;1.8775213675213676
aeronautica_6771;0;0.03333333333333333;0.1;0.36666666666666664
aeronautica_6773;1.0126436781609196;1.6253666270313119;2.0012286959968293;2.6734865900383142
aeronautica_6776;0.788136288998358;0.9367432950191572;1.3539745452944028;3.280332056194125
aeronautica_6777;2.541666666666667;3.3928571428571432;6.734444444444445;13.101111111111111
aeronautica_6779;0.23908310212709738;0.5356321839080459;1.8690051525961158;4.467816091954023
aeronautica_6782;1.1146743295019157;1.586249654691985;3.1609622983701464;4.460762800417973
aeronautica_6784;NA;1.173015873015873;3.6666666666666665;9.142337164750959
aeronautica_6787;NA;1.3595238095238096;2.571111111111111;3.204444444444444
aeronautica_6790;NA;NA;0.034482758620689655;0.20689655172413796
aeronautica_6794;2.0781609195402297;2.511455938697318;4.528620689655172;7.503333333333333
aeronautica_6795;NA;0;NA;0.034482758620689655
aeronautica_6797;1.0383141762452108;2.1859181246815016;3.981034482758621;7.82784465755288
aeronautica_6803;0.36666666666666664;0.5307881773399015;1.1125356125356125;3.6219176736418115
aeronautica_6810;NA;0.42857142857142855;0.964367816091954;2.1345620293301626
aeronautica_6812;1.522987090198743;1.9322029707642074;2.770018427294289;3.297757890895822
aeronautica_6814;1.185676392572944;1.6483760683760684;3.893130033384906;NA
aeronautica_6815;NA;NA;2.8446967257112186;7.571960219944762
aeronautica_6817;0.5702380952380952;0.738015873015873;1.8413492063492063;4.204444444444444
aeronautica_6819;NA;0.43253968253968256;0.6045210727969349;0.7688888888888888
aeronautica_6820;2.2158620689655173;2.7825287356321837;6.267279693486589;11.133258919129776
aeronautica_6821;2.912605363984674;3.249272030651341;6.791494252873563;10.4192351659668
aeronautica_6822;0.4022222222222222;0.5034099616858237;0.9067432950191571;1.0722988505747126
aeronautica_6826;0.1367816091954023;0.41098765432098766;0.5787654320987654;1.1833631332481906
aeronautica_6827;1.8319223985890654;2.5198412698412698;3.7265079365079363;6.177777777777777
aeronautica_6828;0;0.034482758620689655;0.07407407407407407;0.1111111111111111
aeronautica_6834;7.464980842911878;7.17714468162744;14.50051886033895;21.972801205541085
aeronautica_6836;0;0;0;0
aeronautica_6839;NA;3.0357142857142856;4.8422222222222215;7.008888888888889
aeronautica_6841;0.1;0.16666666666666669;0.16666666666666669;0.13333333333333333
aeronautica_6844;NA;1.3226190476190476;2.2755555555555556;3.0723316912972085
aeronautica_6850;1.2173809523809525;1.3645073891625616;2.5517870826491516;2.134406130268199
aeronautica_6851;2.0722222222222224;2.1360229276895946;5.719356261022928;8.313800705467372
aeronautica_6853;0;0;0.14062392633821205;0.22112702112702115
aeronautica_6856;0.6355555555555555;0.9361158820334404;1.7531656904625592;2.626767223029609
